key,fork_name,fork_idx,jagt_idx,cp_best_idx,cp_orig_idx,kb_idx,cp_best_steady,cp_best_false_unsteady,cp_best_abs_err,cp_best_signed_err,cp_orig_steady,cp_orig_false_unsteady,cp_orig_abs_err,cp_orig_signed_err,kb_steady,kb_false_unsteady,kb_abs_err,kb_signed_err
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#.json_0,imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#.json,0,586,582,582,15,True,False,4.0,-4.0,True,False,4.0,-4.0,True,False,571.0,-571.0
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImage#.json_0,cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImage#.json,0,205,25,25,192,True,False,180.0,-180.0,True,False,180.0,-180.0,True,False,13.0,-13.0
zalando__logbook#org.zalando.logbook.HeaderBenchmark.replace1xRequest#.json_0,zalando__logbook#org.zalando.logbook.HeaderBenchmark.replace1xRequest#.json,0,205,199,66,200,True,False,6.0,-6.0,True,False,139.0,-139.0,True,False,5.0,-5.0
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2.json_0,HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2.json,0,96,-1,-1,0,False,True,,,False,True,,,True,False,96.0,-96.0
jgrapht__jgrapht#org.jgrapht.perf.shortestpath.KShortestPathsPerformance.testEppsteinKShortestPaths#k=50&n=100&numberOfQueries=20&p=0.3.json_0,jgrapht__jgrapht#org.jgrapht.perf.shortestpath.KShortestPathsPerformance.testEppsteinKShortestPaths#k=50&n=100&numberOfQueries=20&p=0.3.json,0,571,0,1,15,True,False,571.0,-571.0,True,False,570.0,-570.0,True,False,556.0,-556.0
netty__netty#io.netty.microbench.buffer.ByteBufCopyBenchmark.setBytes#alignedCopyByteBuf=false&alignedCopyByteBuffer=true&directByteBuff=false&directByteBuffer=true&nativeOrderByteBuffer=false&pooledByteBuf=true&readonlyByteBuffer=true&size=36.json_0,netty__netty#io.netty.microbench.buffer.ByteBufCopyBenchmark.setBytes#alignedCopyByteBuf=false&alignedCopyByteBuffer=true&directByteBuff=false&directByteBuffer=true&nativeOrderByteBuffer=false&pooledByteBuf=true&readonlyByteBuffer=true&size=36.json,0,272,271,1,665,True,False,1.0,-1.0,True,False,271.0,-271.0,True,False,393.0,393.0
netty__netty#io.netty.microbench.buffer.ByteBufAllocatorBenchmark.defaultPooledDirectAllocAndFree#size=01024.json_0,netty__netty#io.netty.microbench.buffer.ByteBufAllocatorBenchmark.defaultPooledDirectAllocAndFree#size=01024.json,0,10,1,1,15,True,False,9.0,-9.0,True,False,9.0,-9.0,True,False,5.0,5.0
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLPlusPlusMurmur64#.json_0,crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLPlusPlusMurmur64#.json,0,661,0,-1,112,True,False,661.0,-661.0,False,True,,,True,False,549.0,-549.0
jdbi__jdbi#org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV3Benchmark.fluentInsertGeneratedKeyBindBean#.json_0,jdbi__jdbi#org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV3Benchmark.fluentInsertGeneratedKeyBindBean#.json,0,565,13,918,769,True,False,552.0,-552.0,True,False,353.0,353.0,True,False,204.0,204.0
zalando__logbook#org.zalando.logbook.HeaderBenchmark.autoconfigurationRequest#.json_0,zalando__logbook#org.zalando.logbook.HeaderBenchmark.autoconfigurationRequest#.json,0,235,324,324,50,True,False,89.0,89.0,True,False,89.0,89.0,True,False,185.0,-185.0
hazelcast__hazelcast#com.hazelcast.internal.serialization.impl.portable.portablereader.DefaultPortableReaderBenchmark.read#.json_0,hazelcast__hazelcast#com.hazelcast.internal.serialization.impl.portable.portablereader.DefaultPortableReaderBenchmark.read#.json,0,342,154,627,332,True,False,188.0,-188.0,True,False,285.0,285.0,True,False,10.0,-10.0
yellowstonegames__SquidLib#squidpony.performance.CoordPackerBenchmark.doPack#.json_0,yellowstonegames__SquidLib#squidpony.performance.CoordPackerBenchmark.doPack#.json,0,1052,0,0,512,True,False,1052.0,-1052.0,True,False,1052.0,-1052.0,True,False,540.0,-540.0
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ForwardChainingRDFSInferencerBenchmark.initialize#.json_0,eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ForwardChainingRDFSInferencerBenchmark.initialize#.json,0,485,16,762,2935,True,False,469.0,-469.0,True,False,277.0,277.0,True,False,2450.0,2450.0
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized#.json_0,raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized#.json,0,237,17,69,15,True,False,220.0,-220.0,True,False,168.0,-168.0,True,False,222.0,-222.0
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxyAndReusedDelegatorWithTypePool#.json_0,raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxyAndReusedDelegatorWithTypePool#.json,0,132,12,504,15,True,False,120.0,-120.0,True,False,372.0,372.0,True,False,117.0,-117.0
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructMediumWithBindings#.json_0,apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructMediumWithBindings#.json,0,459,135,0,79,True,False,324.0,-324.0,True,False,459.0,-459.0,True,False,380.0,-380.0
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=3.json_0,HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=3.json,0,12,0,0,15,True,False,12.0,-12.0,True,False,12.0,-12.0,True,False,3.0,3.0
openzipkin__zipkin#zipkin2.internal.ReadBufferBenchmarks.readLong_8arity#.json_0,openzipkin__zipkin#zipkin2.internal.ReadBufferBenchmarks.readLong_8arity#.json,0,162,0,136,712,True,False,162.0,-162.0,True,False,26.0,-26.0,True,False,550.0,550.0
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=stddev_samp&dataType=double&evalMode=PARTIAL1&hasNulls=false&isRepeating=false&processMode=HASH.json_0,apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=stddev_samp&dataType=double&evalMode=PARTIAL1&hasNulls=false&isRepeating=false&processMode=HASH.json,0,723,0,0,15,True,False,723.0,-723.0,True,False,723.0,-723.0,True,False,708.0,-708.0
hazelcast__hazelcast#com.hazelcast.projection.QueryBenchmark.testSuppression#.json_0,hazelcast__hazelcast#com.hazelcast.projection.QueryBenchmark.testSuppression#.json,0,726,496,712,15,True,False,230.0,-230.0,True,False,14.0,-14.0,True,False,711.0,-711.0
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=1.json_0,apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=1.json,0,422,415,415,417,True,False,7.0,-7.0,True,False,7.0,-7.0,True,False,5.0,-5.0
jdbi__jdbi#org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV2Benchmark.fluentInsertGeneratedKeyBindBean#.json_0,jdbi__jdbi#org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV2Benchmark.fluentInsertGeneratedKeyBindBean#.json,0,456,183,265,265,True,False,273.0,-273.0,True,False,191.0,-191.0,True,False,191.0,-191.0
apache__camel#org.apache.camel.itest.jmh.SimpleOperatorTest.simplePredicate#.json_0,apache__camel#org.apache.camel.itest.jmh.SimpleOperatorTest.simplePredicate#.json,0,1022,337,2030,0,True,False,685.0,-685.0,True,False,1008.0,1008.0,True,False,1022.0,-1022.0
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=10.json_0,r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=10.json,0,421,178,384,385,True,False,243.0,-243.0,True,False,37.0,-37.0,True,False,36.0,-36.0
zalando__logbook#org.zalando.logbook.HeaderBenchmark.replace2xResponseShopify#.json_0,zalando__logbook#org.zalando.logbook.HeaderBenchmark.replace2xResponseShopify#.json,0,512,71,71,72,True,False,441.0,-441.0,True,False,441.0,-441.0,True,False,440.0,-440.0
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#.json_0,imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#.json,0,2346,2341,2341,2515,True,False,5.0,-5.0,True,False,5.0,-5.0,True,False,169.0,169.0
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinct#countk=100&limit=50000&syncThreshold=10000.json_0,eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinct#countk=100&limit=50000&syncThreshold=10000.json,0,1485,0,0,516,True,False,1485.0,-1485.0,True,False,1485.0,-1485.0,True,False,969.0,-969.0
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties#count=500&threadContextMapAlias=NoGcOpenHash.json_0,apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties#count=500&threadContextMapAlias=NoGcOpenHash.json,0,592,0,0,0,True,False,592.0,-592.0,True,False,592.0,-592.0,True,False,592.0,-592.0
JCTools__JCTools#org.jctools.jmh.latency.MpqBurstCost.burstCost#burstSize=100&consumerCount=1&qCapacity=132000&qType=SpscArrayQueue&warmup=true.json_0,JCTools__JCTools#org.jctools.jmh.latency.MpqBurstCost.burstCost#burstSize=100&consumerCount=1&qCapacity=132000&qType=SpscArrayQueue&warmup=true.json,0,1848,1833,1833,692,True,False,15.0,-15.0,True,False,15.0,-15.0,True,False,1156.0,-1156.0
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersSetBenchmark.vertxSmall#.json_0,eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersSetBenchmark.vertxSmall#.json,0,445,2,2,15,True,False,443.0,-443.0,True,False,443.0,-443.0,True,False,430.0,-430.0
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=100000&valueType=String.json_0,h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=100000&valueType=String.json,0,760,179,2385,58,True,False,581.0,-581.0,True,False,1625.0,1625.0,True,False,702.0,-702.0
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#.json_0,prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#.json,0,2691,0,-1,15,True,False,2691.0,-2691.0,False,True,,,True,False,2676.0,-2676.0
apache__arrow#org.apache.arrow.vector.ipc.message.ArrowRecordBatchBenchmarks.createAndGetLength#.json_0,apache__arrow#org.apache.arrow.vector.ipc.message.ArrowRecordBatchBenchmarks.createAndGetLength#.json,0,304,144,298,49,True,False,160.0,-160.0,True,False,6.0,-6.0,True,False,255.0,-255.0
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=variance&dataType=double&evalMode=COMPLETE&hasNulls=true&isRepeating=true&processMode=GLOBAL.json_0,apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=variance&dataType=double&evalMode=COMPLETE&hasNulls=true&isRepeating=true&processMode=GLOBAL.json,0,746,0,0,15,True,False,746.0,-746.0,True,False,746.0,-746.0,True,False,731.0,-731.0
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.readWriteBenchmark#.json_0,apache__arrow#org.apache.arrow.vector.Float8Benchmarks.readWriteBenchmark#.json,0,2695,0,-1,24,True,False,2695.0,-2695.0,False,True,,,True,False,2671.0,-2671.0
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2.json_0,HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2.json,0,174,0,0,37,True,False,174.0,-174.0,True,False,174.0,-174.0,True,False,137.0,-137.0
netty__netty#io.netty.util.DefaultAttributeMapBenchmark.hasAttributeIdentityHashMap#keyCount=8.json_0,netty__netty#io.netty.util.DefaultAttributeMapBenchmark.hasAttributeIdentityHashMap#keyCount=8.json,0,20,2,2,15,True,False,18.0,-18.0,True,False,18.0,-18.0,True,False,5.0,-5.0
imglib__imglib2#net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax_using_ClassCopyProvider#.json_0,imglib__imglib2#net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax_using_ClassCopyProvider#.json,0,390,0,0,1258,True,False,390.0,-390.0,True,False,390.0,-390.0,True,False,868.0,868.0
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterate#bufferSize=64&dirtiness=0.25&keys=2096&runniness=0.25.json_0,RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterate#bufferSize=64&dirtiness=0.25&keys=2096&runniness=0.25.json,0,349,0,0,15,True,False,349.0,-349.0,True,False,349.0,-349.0,True,False,334.0,-334.0
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=0&size=3.json_0,eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=0&size=3.json,0,880,1,1,1515,True,False,879.0,-879.0,True,False,879.0,-879.0,True,False,635.0,635.0
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkCglib#.json_0,raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkCglib#.json,0,50,25,25,107,True,False,25.0,-25.0,True,False,25.0,-25.0,True,False,57.0,57.0
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkCglib#.json_0,raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkCglib#.json,0,61,0,1,15,True,False,61.0,-61.0,True,False,60.0,-60.0,True,False,46.0,-46.0
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageWriterPerformance.testWriteWithPlanarImage#.json_0,cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageWriterPerformance.testWriteWithPlanarImage#.json,0,308,4,4,15,True,False,304.0,-304.0,True,False,304.0,-304.0,True,False,293.0,-293.0
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithPrefixAndReusedDelegatorWithTypePool#.json_0,raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithPrefixAndReusedDelegatorWithTypePool#.json,0,89,838,838,15,True,False,749.0,749.0,True,False,749.0,749.0,True,False,74.0,-74.0
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#.json_0,openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#.json,0,74,21,22,15,True,False,53.0,-53.0,True,False,52.0,-52.0,True,False,59.0,-59.0
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#.json_0,apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#.json,0,214,0,1,209,True,False,214.0,-214.0,True,False,213.0,-213.0,True,False,5.0,-5.0
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinct#countk=50&limit=50000&syncThreshold=0.json_0,eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinct#countk=50&limit=50000&syncThreshold=0.json,0,118,0,38,110,True,False,118.0,-118.0,True,False,80.0,-80.0,True,False,8.0,-8.0
jgrapht__jgrapht#org.jgrapht.perf.graph.GraphPerformanceTest.FastLookupDirectedGraphBenchmark.generateGraphBenchmark#.json_0,jgrapht__jgrapht#org.jgrapht.perf.graph.GraphPerformanceTest.FastLookupDirectedGraphBenchmark.generateGraphBenchmark#.json,0,15,0,0,41,True,False,15.0,-15.0,True,False,15.0,-15.0,True,False,26.0,26.0
raphw__byte-buddy#net.bytebuddy.benchmark.StubInvocationBenchmark.baseline#.json_0,raphw__byte-buddy#net.bytebuddy.benchmark.StubInvocationBenchmark.baseline#.json,0,427,2,2,15,True,False,425.0,-425.0,True,False,425.0,-425.0,True,False,412.0,-412.0
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline#limit=128000.json_0,JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline#limit=128000.json,0,598,1,1,15,True,False,597.0,-597.0,True,False,597.0,-597.0,True,False,583.0,-583.0
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=100.json_0,r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=100.json,0,13,8,8,15,True,False,5.0,-5.0,True,False,5.0,-5.0,True,False,2.0,2.0
JCTools__JCTools#org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops#burstSize=1&qCapacity=132000&qType=SpscArrayQueue.json_0,JCTools__JCTools#org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops#burstSize=1&qCapacity=132000&qType=SpscArrayQueue.json,0,944,1,1,0,True,False,943.0,-943.0,True,False,943.0,-943.0,True,False,944.0,-944.0
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2.json_0,HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2.json,0,470,0,0,15,True,False,470.0,-470.0,True,False,470.0,-470.0,True,False,455.0,-455.0
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMatch#.json_0,eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMatch#.json,0,536,0,2,15,True,False,536.0,-536.0,True,False,534.0,-534.0,True,False,521.0,-521.0
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=max&dataType=string&evalMode=FINAL&hasNulls=false&isRepeating=true&processMode=GLOBAL.json_0,apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=max&dataType=string&evalMode=FINAL&hasNulls=false&isRepeating=true&processMode=GLOBAL.json,0,19,0,0,15,True,False,19.0,-19.0,True,False,19.0,-19.0,True,False,4.0,-4.0
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImageAndEXIFMetadata#.json_0,cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImageAndEXIFMetadata#.json,0,354,19,19,143,True,False,335.0,-335.0,True,False,335.0,-335.0,True,False,211.0,-211.0
prestodb__presto#com.facebook.presto.operator.BenchmarkUnnestOperator.unnest#nestedType=array(bigint)|array(bigint)&positionsPerPage=1000&primitiveNullsRatio=0.2&replicateType=bigint&rowNullsRatio=0.0&withOrdinality=false.json_0,prestodb__presto#com.facebook.presto.operator.BenchmarkUnnestOperator.unnest#nestedType=array(bigint)|array(bigint)&positionsPerPage=1000&primitiveNullsRatio=0.2&replicateType=bigint&rowNullsRatio=0.0&withOrdinality=false.json,0,14,1,1,15,True,False,13.0,-13.0,True,False,13.0,-13.0,True,False,1.0,1.0
apache__arrow#org.apache.arrow.vector.DecimalVectorBenchmarks.setBigEndianArrowBufBenchmark#.json_0,apache__arrow#org.apache.arrow.vector.DecimalVectorBenchmarks.setBigEndianArrowBufBenchmark#.json,0,144,0,0,25,True,False,144.0,-144.0,True,False,144.0,-144.0,True,False,119.0,-119.0
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_java_HashSet#size=10000.json_0,hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_java_HashSet#size=10000.json,0,235,95,1488,330,True,False,140.0,-140.0,True,False,1253.0,1253.0,True,False,95.0,95.0
yellowstonegames__SquidLib#squidpony.performance.HashBenchmark.BenchmarkState.measurePointHash6D#.json_0,yellowstonegames__SquidLib#squidpony.performance.HashBenchmark.BenchmarkState.measurePointHash6D#.json,0,193,2,2,15,True,False,191.0,-191.0,True,False,191.0,-191.0,True,False,178.0,-178.0
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=shortestjHiccupLine&numberOfSignificantValueDigits=2.json_0,HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=shortestjHiccupLine&numberOfSignificantValueDigits=2.json,0,634,0,1716,0,True,False,634.0,-634.0,True,False,1082.0,1082.0,True,False,634.0,-634.0
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_hz_OAHashSet#size=100000.json_0,hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_hz_OAHashSet#size=100000.json,0,1177,0,283,284,True,False,1177.0,-1177.0,True,False,894.0,-894.0,True,False,893.0,-893.0
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoning#param=medium::544.json_0,eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoning#param=medium::544.json,0,322,25,267,15,True,False,297.0,-297.0,True,False,55.0,-55.0,True,False,307.0,-307.0
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.stringEquals#.json_0,jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.stringEquals#.json,0,277,1257,-1,272,True,False,980.0,980.0,False,True,,,True,False,5.0,-5.0
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.remove_java_HashSet#size=100000.json_0,hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.remove_java_HashSet#size=100000.json,0,575,258,572,587,True,False,317.0,-317.0,True,False,3.0,-3.0,True,False,12.0,12.0
apache__tinkerpop#org.apache.tinkerpop.jsr223.GremlinGroovyScriptEngineBenchmark.testEvalLongCached#.json_0,apache__tinkerpop#org.apache.tinkerpop.jsr223.GremlinGroovyScriptEngineBenchmark.testEvalLongCached#.json,0,12,5,432,3,True,False,7.0,-7.0,True,False,420.0,420.0,True,False,9.0,-9.0
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybePerf.flowablePlain#count=1000.json_0,ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybePerf.flowablePlain#count=1000.json,0,597,495,495,497,True,False,102.0,-102.0,True,False,102.0,-102.0,True,False,100.0,-100.0
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.parametrizedJdbc#.json_0,r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.parametrizedJdbc#.json,0,154,146,146,279,True,False,8.0,-8.0,True,False,8.0,-8.0,True,False,125.0,125.0
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithAccessorAndReusedDelegatorWithTypePool#.json_0,raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithAccessorAndReusedDelegatorWithTypePool#.json,0,253,12,7,15,True,False,241.0,-241.0,True,False,246.0,-246.0,True,False,238.0,-238.0
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2.json_0,HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2.json,0,235,355,1512,1040,True,False,120.0,120.0,True,False,1277.0,1277.0,True,False,805.0,805.0
zalando__logbook#org.zalando.logbook.json.JsonMediaTypeBenchmark.contentType4#.json_0,zalando__logbook#org.zalando.logbook.json.JsonMediaTypeBenchmark.contentType4#.json,0,104,1,1,0,True,False,103.0,-103.0,True,False,103.0,-103.0,True,False,104.0,-104.0
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=avg&dataType=double&evalMode=PARTIAL1&hasNulls=true&isRepeating=false&processMode=GLOBAL.json_0,apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=avg&dataType=double&evalMode=PARTIAL1&hasNulls=true&isRepeating=false&processMode=GLOBAL.json,0,450,0,0,459,True,False,450.0,-450.0,True,False,450.0,-450.0,True,False,9.0,9.0
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_V_outE_inV_outE_inV_outE_inV#.json_0,apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_V_outE_inV_outE_inV_outE_inV#.json,0,344,345,345,93,True,False,1.0,1.0,True,False,1.0,1.0,True,False,251.0,-251.0
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.1&keys=128&runniness=0.25.json_0,RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.1&keys=128&runniness=0.25.json,0,549,0,519,521,True,False,549.0,-549.0,True,False,30.0,-30.0,True,False,28.0,-28.0
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceGrowth#matches=0&size=100.json_0,eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceGrowth#matches=0&size=100.json,0,381,0,1,15,True,False,381.0,-381.0,True,False,380.0,-380.0,True,False,366.0,-366.0
jdbi__jdbi#org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV3Benchmark.sqlobjectSelectOne#.json_0,jdbi__jdbi#org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV3Benchmark.sqlobjectSelectOne#.json,0,807,16,12,15,True,False,791.0,-791.0,True,False,795.0,-795.0,True,False,792.0,-792.0
